#C Dover Sole 2011 assessment (Allan Hicks, Chantel Wetzel)

1910    #_styr
2010    #_endyr
1       #_nseas
12      #_months/season
1       #_spawn_seas
3       #N fisheries
4       #N surveys
1       #N_areas
CA%OR%WA%AFSC_Slope%Triennial%NWFSC_Slope%NWFSC_combo
0.5 0.5 0.5 0.825 0.55 0.65 0.65 #timing_in_season
1 1 1 1 1 1 1 #_area_assignments_for_each_fishery_and_survey
1 1 1 #_units of catch:  1=bio; 2=num
0.01 0.01 0.01 #_se of log(catch) only used for init_eq_catch and for Fmethod 2 and 3
2 #_Ngenders
60 #_Nages

0 0 0 #_init_equil_catch_for_each_fishery
101		#_N_lines_of_catch_to_read					
#CA	OR	WA	Year	Season
2006	1	7	2	0	1	38	38	38	0	0	0	0	0	0	5.263157895	5.263157895	13.15789474	5.263157895	10.52631579	10.52631579	10.52631579	10.52631579	2.631578947	5.263157895	0	5.263157895	0	2.631578947	2.631578947	2.631578947	0	0	2.631578947	0	2.631578947	0	0	0	0	0	0	0	0	0	2.631578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.263157895	5.263157895	13.15789474	5.263157895	10.52631579	10.52631579	10.52631579	10.52631579	2.631578947	5.263157895	0	5.263157895	0	2.631578947	2.631578947	2.631578947	0	0	2.631578947	0	2.631578947	0	0	0	0	0	0	0	0	0	2.631578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	1	7	2	0	1	40	40	20	0	0	0	0	0	0	0	0	0	5	5	5	5	10	15	0	5	0	5	10	5	0	10	0	5	0	5	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	10	15	0	5	0	5	10	5	0	10	0	5	0	5	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	1	7	2	0	1	42	42	13	0	0	0	0	0	0	0	0	0	0	0	7.692307692	0	7.692307692	0	15.38461538	7.692307692	0	0	7.692307692	0	0	0	0	0	7.692307692	0	15.38461538	0	7.692307692	7.692307692	0	0	0	0	7.692307692	0	0	0	0	7.692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.692307692	0	7.692307692	0	15.38461538	7.692307692	0	0	7.692307692	0	0	0	0	0	7.692307692	0	15.38461538	0	7.692307692	7.692307692	0	0	0	0	7.692307692	0	0	0	0	7.692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	1	7	2	0	1	44	44	14	0	0	0	0	0	7.142857143	0	0	0	0	7.142857143	0	0	7.142857143	7.142857143	0	7.142857143	0	0	0	7.142857143	7.142857143	0	7.142857143	7.142857143	7.142857143	7.142857143	0	0	0	0	7.142857143	0	0	0	7.142857143	0	7.142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.142857143	0	0	0	0	7.142857143	0	0	7.142857143	7.142857143	0	7.142857143	0	0	0	7.142857143	7.142857143	0	7.142857143	7.142857143	7.142857143	7.142857143	0	0	0	0	7.142857143	0	0	0	7.142857143	0	7.142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	1	7	2	0	1	46	46	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	25	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	25	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	1	7	2	0	1	48	48	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0
2006	1	7	2	0	1	50	50	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	18	18	4	0	0	25	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	20	20	4	0	25	25	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	22	22	12	0	0	41.66666667	50	0	0	8.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.66666667	50	0	0	8.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	24	24	19	0	5.263157895	5.263157895	31.57894737	31.57894737	15.78947368	5.263157895	5.263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.263157895	5.263157895	31.57894737	31.57894737	15.78947368	5.263157895	5.263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	26	26	42	0	0	7.142857143	4.761904762	19.04761905	42.85714286	16.66666667	2.380952381	2.380952381	2.380952381	2.380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.142857143	4.761904762	19.04761905	42.85714286	16.66666667	2.380952381	2.380952381	2.380952381	2.380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	28	28	32	0	0	0	0	6.25	12.5	46.875	25	3.125	0	3.125	0	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25	12.5	46.875	25	3.125	0	3.125	0	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	30	30	61	0	0	0	1.639344262	3.278688525	9.836065574	24.59016393	27.86885246	18.03278689	9.836065574	1.639344262	1.639344262	0	1.639344262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.639344262	3.278688525	9.836065574	24.59016393	27.86885246	18.03278689	9.836065574	1.639344262	1.639344262	0	1.639344262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	32	32	47	0	0	0	0	2.127659574	4.255319149	23.40425532	17.0212766	21.27659574	12.76595745	10.63829787	0	6.382978723	2.127659574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.127659574	4.255319149	23.40425532	17.0212766	21.27659574	12.76595745	10.63829787	0	6.382978723	2.127659574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	34	34	58	0	0	0	0	0	5.172413793	13.79310345	10.34482759	8.620689655	12.06896552	17.24137931	12.06896552	8.620689655	5.172413793	1.724137931	1.724137931	1.724137931	0	0	1.724137931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.172413793	13.79310345	10.34482759	8.620689655	12.06896552	17.24137931	12.06896552	8.620689655	5.172413793	1.724137931	1.724137931	1.724137931	0	0	1.724137931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	36	36	51	0	0	0	0	0	0	1.960784314	11.76470588	3.921568627	11.76470588	13.7254902	7.843137255	5.882352941	9.803921569	7.843137255	7.843137255	7.843137255	1.960784314	3.921568627	3.921568627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.960784314	11.76470588	3.921568627	11.76470588	13.7254902	7.843137255	5.882352941	9.803921569	7.843137255	7.843137255	7.843137255	1.960784314	3.921568627	3.921568627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	38	38	37	0	0	0	0	0	0	0	8.108108108	5.405405405	10.81081081	2.702702703	8.108108108	8.108108108	5.405405405	13.51351351	8.108108108	2.702702703	5.405405405	8.108108108	2.702702703	2.702702703	0	0	0	2.702702703	0	0	0	0	0	2.702702703	2.702702703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.108108108	5.405405405	10.81081081	2.702702703	8.108108108	8.108108108	5.405405405	13.51351351	8.108108108	2.702702703	5.405405405	8.108108108	2.702702703	2.702702703	0	0	0	2.702702703	0	0	0	0	0	2.702702703	2.702702703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	40	40	16	0	0	0	0	0	0	0	0	0	6.25	0	12.5	12.5	25	6.25	6.25	0	6.25	0	0	12.5	0	0	0	6.25	0	0	0	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25	0	12.5	12.5	25	6.25	6.25	0	6.25	0	0	12.5	0	0	0	6.25	0	0	0	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	42	42	21	0	0	0	0	0	0	0	0	0	4.761904762	0	9.523809524	14.28571429	9.523809524	9.523809524	0	0	4.761904762	4.761904762	0	0	9.523809524	4.761904762	0	0	0	0	0	0	0	0	4.761904762	9.523809524	4.761904762	4.761904762	0	0	0	0	0	4.761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.761904762	0	9.523809524	14.28571429	9.523809524	9.523809524	0	0	4.761904762	4.761904762	0	0	9.523809524	4.761904762	0	0	0	0	0	0	0	0	4.761904762	9.523809524	4.761904762	4.761904762	0	0	0	0	0	4.761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	44	44	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	46	46	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	48	48	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.33333333	33.33333333	0	0	0	0	0	0	0	0	0	0	33.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.33333333	33.33333333	0	0	0	0	0	0	0	0	0	0	33.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	7	2	0	1	50	50	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1	7	2	0	1	16	16	2	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1	7	2	0	1	20	20	9	0	11.11111111	66.66666667	22.22222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111	66.66666667	22.22222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1	7	2	0	1	22	22	11	0	0	63.63636364	36.36363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.63636364	36.36363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1	7	2	0	1	24	24	21	0	0	4.761904762	38.0952381	4.761904762	28.57142857	19.04761905	4.761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.761904762	38.0952381	4.761904762	28.57142857	19.04761905	4.761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1	7	2	0	1	26	26	26	0	0	3.846153846	23.07692308	23.07692308	19.23076923	19.23076923	11.53846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.846153846	23.07692308	23.07692308	19.23076923	19.23076923	11.53846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1	7	2	0	1	28	28	33	0	0	0	0	6.060606061	15.15151515	39.39393939	18.18181818	15.15151515	6.060606061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.060606061	15.15151515	39.39393939	18.18181818	15.15151515	6.060606061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1	7	2	0	1	30	30	44	0	0	0	2.272727273	9.090909091	4.545454545	18.18181818	27.27272727	20.45454545	13.63636364	4.545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.272727273	9.090909091	4.545454545	18.18181818	27.27272727	20.45454545	13.63636364	4.545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1	7	2	0	1	32	32	52	0	0	0	0	3.846153846	7.692307692	5.769230769	19.23076923	17.30769231	15.38461538	9.615384615	9.615384615	1.923076923	1.923076923	3.846153846	0	3.846153846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.846153846	7.692307692	5.769230769	19.23076923	17.30769231	15.38461538	9.615384615	9.615384615	1.923076923	1.923076923	3.846153846	0	3.846153846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
